id,category,title,cash_price,link,created_at
44,notebooks,"Notebook Hp 245 G8 Ryzen 3 3250U 8Gb Ssd 960Gb 14"" #",$507.989,https://www.mexx.com.ar/productos-rubro/notebooks/42967-notebook-hp-245-g8-ryzen-3-3250u-8gb-ssd-960gb-14-#.html,2023-08-22 12:45:58
45,notebooks,"Notebook Hp 245 G8 Ryzen 3 3250U 16Gb 1Tb 14"" #",$493.989,https://www.mexx.com.ar/productos-rubro/notebooks/42968-notebook-hp-245-g8-ryzen-3-3250u-16gb-1tb-14-#.html,2023-08-22 12:45:58
46,notebooks,"Notebook Hp 245 G8 Ryzen 3 3250U 16Gb Ssd M2 240Gb 1Tb 14"" #",$499.989,https://www.mexx.com.ar/productos-rubro/notebooks/42969-notebook-hp-245-g8-ryzen-3-3250u-16gb-ssd-m2-240gb-1tb-14-#.html,2023-08-22 12:45:58
47,notebooks,"Notebook Hp 245 G8 Ryzen 3 3250U 16Gb Ssd M2 480Gb 1Tb 14"" #",$523.989,https://www.mexx.com.ar/productos-rubro/notebooks/42970-notebook-hp-245-g8-ryzen-3-3250u-16gb-ssd-m2-480gb-1tb-14-#.html,2023-08-22 12:45:58
48,notebooks,"Notebook Hp 245 G8 Ryzen 3 3250U 16Gb Ssd 960Gb 14"" #",$519.989,https://www.mexx.com.ar/productos-rubro/notebooks/42971-notebook-hp-245-g8-ryzen-3-3250u-16gb-ssd-960gb-14-#.html,2023-08-22 12:45:58
49,notebooks,"Notebook HP X360 Pentium 4Gb Ssd 256Gb 14"" Win10",$424.589,https://www.mexx.com.ar/productos-rubro/notebooks/45298-notebook-hp-x360-pentium-4gb-ssd-256gb-14-win10.html,2023-08-22 12:45:58
50,notebooks,"Notebook Hp 240 G8 Core i3 8Gb 512Gb 14"" Win11",$661.799,https://www.mexx.com.ar/productos-rubro/notebooks/46101-notebook-hp-240-g8-core-i3-8gb-512gb-14-win11.html,2023-08-22 12:45:58
51,notebooks,"Notebook Hp 250 G8 Core i3 1115G4 8Gb 256Gb 15.6"" Win11",$561.559,https://www.mexx.com.ar/productos-rubro/notebooks/45671-notebook-hp-250-g8-core-i3-1115g4-8gb-256gb-15.6-win11.html,2023-08-22 12:45:58
52,notebooks,"Notebook Hp 250 G8 Core i3 1115G4 8Gb Ssd M2 480Gb 15.6"" Win11#",$585.549,https://www.mexx.com.ar/productos-rubro/notebooks/45720-notebook-hp-250-g8-core-i3-1115g4-8gb-ssd-m2-480gb-15.6-win11#.html,2023-08-22 12:45:58
53,notebooks,"Notebook Hp 250 G8 Core i3 1115G4 8Gb Ssd M2 960Gb 15.6"" Win11#",$598.549,https://www.mexx.com.ar/productos-rubro/notebooks/45726-notebook-hp-250-g8-core-i3-1115g4-8gb-ssd-m2-960gb-15.6-win11#.html,2023-08-22 12:45:58
54,notebooks,"Notebook Hp 250 G8 Core i3 1115G4 16Gb 256Gb 15.6"" Win11#",$581.549,https://www.mexx.com.ar/productos-rubro/notebooks/45727-notebook-hp-250-g8-core-i3-1115g4-16gb-256gb-15.6-win11#.html,2023-08-22 12:45:58
