category,title,cash_price,store,link,created_at
monitores,Monitor 27 Samsung Led Oddyssey G3 Fhd 144Hz,249999.0,venex,https://www.venex.com.ar//monitores/monitor-27-samsung-led-oddyssey-g3-fhd-144hz.html,2023-09-04 10:49:26
monitores,Monitor 27 Viewsonic Omni Curvo Fhd 1Ms 165Hz,249999.0,venex,https://www.venex.com.ar//monitores/monitor-27-viewsonic-omni-curvo-fhd-1ms-165hz.html,2023-09-04 10:49:26
monitores,Monitor 29 Lg 29Wq600-B Ips Wfhd 75Hz Ultrawide,260799.0,venex,https://www.venex.com.ar//monitores/monitor-29-lg-29wq600-b-ips-wfhd-75hz-ultrawide.html,2023-09-04 10:49:26
monitores,Monitor 32 Samsung Led Flat Smart Tv M5,260799.0,venex,https://www.venex.com.ar//monitores/monitor-32-samsung-led-flat-smart-tv-m5.html,2023-09-04 10:49:26
monitores,"Monitor 27"" Led Lg 27Gl650F Fhd Ips 144Hz",270269.0,venex,https://www.venex.com.ar//monitores/monitor-27-led-lg-27gl650f.html,2023-09-04 10:49:26
monitores,Monitor 27 Aoc C27G2Ze/Bk 240Hz Curvo,274990.0,venex,https://www.venex.com.ar//monitores/monitor-27-aoc-c27g2ze-bk-240hz-curvo.html,2023-09-04 10:49:26
monitores,Monitor 27 Gigabyte G27F 2 Ips Fhd 1Ms 175Hz,274990.0,venex,https://www.venex.com.ar//monitores/monitor-27-gigabyte-g27f-fhd-144hz.html,2023-09-04 10:49:26
monitores,Monitor 32 Led Samsung T550 Curvo Fhd 1000R 75Hz,279999.0,venex,https://www.venex.com.ar//monitores/monitor-32-led-samsung-t550-curvo-fhd-1000r.html,2023-09-04 10:49:26
monitores,Monitor 27 Gigabyte G27Fc-Sa Va Fhd 165Hz,284990.0,venex,https://www.venex.com.ar//monitores/monitor-27-gigabyte-g27fc-sa-fhd-144hz-ips.html,2023-09-04 10:49:26
monitores,Monitor 27 Gigabyte M27F A Fhd Kvm Hdr 165Hz,290990.0,venex,https://www.venex.com.ar//monitores/monitor-27-gigabyte-m27f-a-fhd-kvm-hdr-165hz.html,2023-09-04 10:49:26
monitores,Monitor 27 Msi Optix G2712 Fhd Ips 170Hz,291469.0,venex,https://www.venex.com.ar//monitores/monitor-27-msi-optix-g2712-fhd-ips-170hz.html,2023-09-04 10:49:26
monitores,Monitor Viewsonic 24 Vg2455 Superclear,299139.0,venex,https://www.venex.com.ar//monitores/monitor-viewsonic-24-vg2455-superclear.html,2023-09-04 10:49:26
monitores,Monitor 27 Samsung Led Oddyssey G4 240Hz,299999.0,venex,https://www.venex.com.ar//monitores/monitor-27-samsung-led-oddyssey-g4-240hz.html,2023-09-04 10:49:26
monitores,Monitor 27 Led Lg 27Ul500-W 4K Uhd Freesync Ips 10 Bit 60Hz,306069.0,venex,https://www.venex.com.ar//monitores/monitor-27-led-lg-27ul500-w-4k-uhd-freesync-60hz.html,2023-09-04 10:49:26
monitores,Monitor 24 Led Viewsonic Xg2405 1Ms 144Hz,306819.0,venex,https://www.venex.com.ar//monitores/monitor-24-led-viewsonic-xg2405-1ms-144hz.html,2023-09-04 10:49:26
monitores,Monitor 27 Msi Optix G271C Curvo Va 165Hz,306819.0,venex,https://www.venex.com.ar//monitores/monitor-27-msi-optix-g271c-curvo-va-165hz.html,2023-09-04 10:49:26
monitores,Monitor 24 Viewsonic Omni Xg2431 Hdr400 240Hz Fhd,308359.0,venex,https://www.venex.com.ar//monitores/monitor-24-viewsonic-omini-xg2431-hdr400.html,2023-09-04 10:49:26
monitores,Monitor 27 Viewsonic Omni Vx2718-2Kpc-Mhd Curvo 1440P 165Hz Qhd,319999.0,venex,https://www.venex.com.ar//monitores/monitor-27-viewsonic-omini-curvo-1440p-165hz.html,2023-09-04 10:49:26
monitores,Monitor 27 Viewsonic Xg2705 Ips 144Hz 1Ms,319999.0,venex,https://www.venex.com.ar//monitores/monitor-27-viewsonic-xg2705-ips-144hz-1ms.html,2023-09-04 10:49:26
monitores,Monitor 34 Lg 34Wp500-B Ips Wfhd 75Hz Ultrawide Hdr10,346499.0,venex,https://www.venex.com.ar//monitores/monitor-34-lg-34wp500-b-ips-wfhd-75hz-ultrawide-hdr10.html,2023-09-04 10:49:26
monitores,Monitor 27 Led Lg 27Gp750-B Wide 240Hz Ips 1Ms,354579.0,venex,https://www.venex.com.ar//monitores/monitor-27-led-lg-27gp750-b-wide.html,2023-09-04 10:49:26
monitores,Monitor 24 Dell P2422He Fhd Usb C,360509.0,venex,https://www.venex.com.ar//monitores/monitor-24-dell-p2422he-fhd-usb-c.html,2023-09-04 10:49:26
monitores,Monitor 27 Samsung Viewfinity S6 Ips Qhd 75Hz Usb-C,369999.0,venex,https://www.venex.com.ar//monitores/monitor-27-samsung-viewfinity-s6-ips-qhd-75hz-usb-c.html,2023-09-04 10:49:26
monitores,Monitor 27 Zowie Xl2731K Led,398859.0,venex,https://www.venex.com.ar//monitores/monitor-27-zowie-xl2731k-led.html,2023-09-04 10:49:26
monitores,Monitor 32 Led Samsung Ls32Ag550Elx Curvo Gamer 165Hz,398999.0,venex,https://www.venex.com.ar//monitores/monitor-32-led-samsung-ls32ag550elx-curvo-gamer-165hz.html,2023-09-04 10:49:26
monitores,Monitor 25 Viewsonic Elite Xg250 280Hz 1Ms Fhd Hdr400 Gsync,404999.0,venex,https://www.venex.com.ar//monitores/monitor-25-viewsonic-elite-cg250-280hz-1ms-fhd-hdr400-gsync.html,2023-09-04 10:49:26
monitores,Monitor 32 Lg 32Gn600 Qhd Led 165Hz,408069.0,venex,https://www.venex.com.ar//monitores/monitor-32-lg-32gn600-fhd-led-165hz.html,2023-09-04 10:49:26
monitores,Monitor 32 Samsung Led Flat 4K Smart Tv M7,411149.0,venex,https://www.venex.com.ar//monitores/monitor-32-samsung-led-flat-4k-smart-tv-m7.html,2023-09-04 10:49:26
monitores,Monitor 27 Viewsonic Elite Xg270 Ips Fhd 240Hz G-Sync,419999.0,venex,https://www.venex.com.ar//monitores/monitor-27-viewsonic-elite-xg270-ips-fhd-240hz-g-sync.html,2023-09-04 10:49:26
monitores,Monitor 27 Viewsonic Elite Xg270Qc 165Hz Qhd,419999.0,venex,https://www.venex.com.ar//monitores/monitor-27-viewsonic-elite-xg270qc-165hz-qhd.html,2023-09-04 10:49:26
monitores,Monitor 24 Viewsonic Vg2456 Ips Fhd Tipo C Rj45,429549.0,venex,https://www.venex.com.ar//monitores/monitor-24-viewsonic-vg2456-ips-fhd-tipo-c-rj45.html,2023-09-04 10:49:26
monitores,Monitor 27 Lg 27Gp850-B Ips Qhd 165Hz 10Bit,449399.0,venex,https://www.venex.com.ar//monitores/monitor-27-lg-27gp850-b-ips-qhd-165hz-10bit.html,2023-09-04 10:49:26
monitores,Monitor 22 Viewsonic Td2230 Tactil Full Hd,498589.0,venex,https://www.venex.com.ar//monitores/monitor-22-viewsonic-td2230-full-hd.html,2023-09-04 10:49:26
monitores,Monitor 25 Gigabyte Fi25F Aorus Ips Fhd 240Hz,499990.0,venex,https://www.venex.com.ar//monitores/monitor-25-gigabyte-fi25f-aorus-ips-fhd-240hz.html,2023-09-04 10:49:26
monitores,"Monitor 24,5 Led Zowie Xl2546K-B Dark Grey 240Hz",513919.0,venex,https://www.venex.com.ar//monitores/monitor-24-led-zowie-xl2546-b-dark-grey.html,2023-09-04 10:49:26
monitores,Monitor Samsung 27 S70A 4K Hdr10,524999.0,venex,https://www.venex.com.ar//monitores/monitor-samsung-27-s70a-4k-hdr10.html,2023-09-04 10:49:26
monitores,Monitor 32 Led Lg 32Gp850-B Qhd 165Hz (*180Hz),575289.0,venex,https://www.venex.com.ar//monitores/monitor-32-led-lg-32gp850-b-qhd-165hz.html,2023-09-04 10:49:26
monitores,Monitor 27 Zowie Xl2746K Led,705689.0,venex,https://www.venex.com.ar//monitores/monitor-27-zowie-xl2746k-led.html,2023-09-04 10:49:26
monitores,Monitor 25 Viewsonic Elite Xg251G 360Hz Hdr400 Gsync,721029.0,venex,https://www.venex.com.ar//monitores/monitor-25-viewsonic-elite-xg251g-360hz-hdr400-gsync.html,2023-09-04 10:49:26
monitores,Monitor 32 Viewsonic Elite Xg320Q 175Hz,822289.0,venex,https://www.venex.com.ar//monitores/monitor-32-viewsonic-elite-xg320q-175hz.html,2023-09-04 10:49:26
monitores,Monitor 27 Lg 27Gp950-B Ips 4K 144Hz,843759.0,venex,https://www.venex.com.ar//monitores/monitor-27-lg-27gp950-b-ips-4k-144hz.html,2023-09-04 10:49:26
monitores,Monitor 32 Viewsonic Elite Xg320U 150Hz 4K,1043209.0,venex,https://www.venex.com.ar//monitores/monitor-32-viewsonic-elite-xg320u-150hz-4k.html,2023-09-04 10:49:26
monitores,Monitor 32 Lg 32Gq950-B 4K Ips Qhd 144Hz,1258949.0,venex,https://www.venex.com.ar//monitores/monitor-32-lg-32gq950-b-4k-ips-qhd-144hz.html,2023-09-04 10:49:26
monitores,Monitor 34 Samsung Led Oddyssey Oled G8 Wqhd 175Hz,1309999.0,venex,https://www.venex.com.ar//monitores/monitor-34-samsumg-led-oddyssey-oled-g8-wqhd-175hz.html,2023-09-04 10:49:26
monitores,Monitor 55 Samsung Odyssey Ark Curvo 1000R 4K 1Ms 165Hz,2219999.0,venex,https://www.venex.com.ar//monitores/monitor-55-samsung-odyssey-ark-curvo-1000r-4k-1ms-165hz.html,2023-09-04 10:49:26
outlet,Notebook Noblex Core I3 1115G4 8Gb 256Gb 14.1...,349999.0,venex,https://www.venex.com.ar//notebooks/notebook-noblex-core-i3-1115g4-8gb-256gb-14-1-fhd-w11.html,2023-09-04 10:49:27
outlet,Notebook Noblex Core I3 1115G4 8Gb 256Gb 14.1...,349999.0,venex,https://www.venex.com.ar//notebooks/notebook-noblex-core-i3-1115g4-8gb-256gb-14-1-fhd-w11.html,2023-09-04 10:49:27
outlet,Notebook Noblex Core I3 1115G4 8Gb 256Gb 14.1...,349999.0,venex,https://www.venex.com.ar//notebooks/notebook-noblex-core-i3-1115g4-8gb-256gb-14-1-fhd-w11.html,2023-09-04 10:49:27
outlet,Notebook Noblex Core I3 1115G4 8Gb 256Gb 14.1...,349999.0,venex,https://www.venex.com.ar//notebooks/notebook-noblex-core-i3-1115g4-8gb-256gb-14-1-fhd-w11.html,2023-09-04 10:49:27
outlet,Notebook Lenovo V15 G2 Ryzen 7 5700U 8Gb Ssd...,729990.0,venex,https://www.venex.com.ar//notebooks/notebook-lenovo-v15-g2-ryzen-7-5700u-8gb-ssd-256gb-15-6-fhd-free.html,2023-09-04 10:49:27
outlet,Notebook Lenovo V15 G2 Ryzen 7 5700U 8Gb Ssd...,729990.0,venex,https://www.venex.com.ar//notebooks/notebook-lenovo-v15-g2-ryzen-7-5700u-8gb-ssd-256gb-15-6-fhd-free.html,2023-09-04 10:49:27
outlet,Notebook Asus X515Ea I3 1115G4 8Gb Ssd 256Gb...,399990.0,venex,https://www.venex.com.ar//notebooks/notebook-asus-x515ea-i3-1115g4-8gb-ssd-256gb-15-6-fhd-free.html,2023-09-04 10:49:27
outlet,Notebook Asus X515Ea I3 1115G4 8Gb Ssd 256Gb...,399990.0,venex,https://www.venex.com.ar//notebooks/notebook-asus-x515ea-i3-1115g4-8gb-ssd-256gb-15-6-fhd-free.html,2023-09-04 10:49:27
outlet,Notebook Bangho Game Master 15Z12 Core I5...,929990.0,venex,https://www.venex.com.ar//notebooks/notebook-bangho-game-master-15z12-core-i5-12400h-16gb-ssd-1tb-rtx-3050-15-6-free.html,2023-09-04 10:49:27
outlet,Notebook Bangho Game Master 15Z12 Core I5...,929990.0,venex,https://www.venex.com.ar//notebooks/notebook-bangho-game-master-15z12-core-i5-12400h-16gb-ssd-1tb-rtx-3050-15-6-free.html,2023-09-04 10:49:27
outlet,Notebook Bangho Game Master 15Z12 I5 12500H...,789990.0,venex,https://www.venex.com.ar//notebooks/notebook-bangho-game-master-15z12-i5-12500h-16gb-1tb-gtx-1650-15-6-free.html,2023-09-04 10:49:27
outlet,Notebook Bangho Game Master 15Z12 I5 12500H...,789990.0,venex,https://www.venex.com.ar//notebooks/notebook-bangho-game-master-15z12-i5-12500h-16gb-1tb-gtx-1650-15-6-free.html,2023-09-04 10:49:27
outlet,Notebook Bangho Game Master 15Z12 Core I5...,859990.0,venex,https://www.venex.com.ar//notebooks/notebook-bangho-game-master-15z12-core-i5-12500h-16gb-1tb-gtx-1650-15-6-w11.html,2023-09-04 10:49:27
outlet,Notebook Bangho Game Master 15Z12 Core I5...,859990.0,venex,https://www.venex.com.ar//notebooks/notebook-bangho-game-master-15z12-core-i5-12500h-16gb-1tb-gtx-1650-15-6-w11.html,2023-09-04 10:49:27
outlet,Pc Amd Ryzen 5 4600G 16Gb Ssd 240Gb,345149.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-amd-ryzen-5-4650g-pro-16gb-ssd-240gb.html,2023-09-04 10:49:27
outlet,Pc Amd Ryzen 5 4600G 16Gb Ssd 240Gb,345149.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-amd-ryzen-5-4650g-pro-16gb-ssd-240gb.html,2023-09-04 10:49:27
outlet,Pc Amd Ryzen 5 4600G 16Gb Ssd 240Gb,345149.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-amd-ryzen-5-4650g-pro-16gb-ssd-240gb.html,2023-09-04 10:49:27
outlet,Pc Amd Ryzen 5 4600G 16Gb Ssd 240Gb,345149.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-amd-ryzen-5-4650g-pro-16gb-ssd-240gb.html,2023-09-04 10:49:27
outlet,Pc Gamer Intel Kairos Pro Core I7 10700F 16Gb...,1062359.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-intel-gamer-vlack-i3-10100f-8gb-1tb-rx-560.html,2023-09-04 10:49:27
outlet,Pc Gamer Intel Kairos Pro Core I7 10700F 16Gb...,1062359.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-intel-gamer-vlack-i3-10100f-8gb-1tb-rx-560.html,2023-09-04 10:49:27
outlet,Pc Intel Gamer Kairos I5 10400F 16Gb Ssd...,859829.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-intel-gamer-kairos-pro-i5-9400f-gtx-1660-6gb.html,2023-09-04 10:49:27
outlet,Pc Intel Gamer Kairos I5 10400F 16Gb Ssd...,859829.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-intel-gamer-kairos-pro-i5-9400f-gtx-1660-6gb.html,2023-09-04 10:49:27
outlet,Pc Intel Celeron Dual Core G5905 Ssd 240 +...,320609.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-intel-celeron-dual-core-g5905-ssd-240---led-19-philips.html,2023-09-04 10:49:27
outlet,Pc Intel Celeron Dual Core G5905 Ssd 240 +...,320609.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-intel-celeron-dual-core-g5905-ssd-240---led-19-philips.html,2023-09-04 10:49:27
outlet,Pc Amd Ryzen 7 7700 32Gb Ssd 960Gb,961879.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-amd-ryzen-7-7700-32gb-ssd-1tb.html,2023-09-04 10:49:27
outlet,Pc Amd Ryzen 7 7700 32Gb Ssd 960Gb,961879.0,venex,https://www.venex.com.ar//computadoras-y-servidores/pcs-de-escritorio/pc-amd-ryzen-7-7700-32gb-ssd-1tb.html,2023-09-04 10:49:27
outlet,Disco Solido 1Tb Corsair Force M2 Nvme,99699.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-1tb-corsair-force-m2-nvme.html,2023-09-04 10:49:27
outlet,Disco Solido 1Tb Corsair Force M2 Nvme,99699.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-1tb-corsair-force-m2-nvme.html,2023-09-04 10:49:27
outlet,Disco Solido 1Tb Corsair Force M2 Nvme,99699.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-1tb-corsair-force-m2-nvme.html,2023-09-04 10:49:27
outlet,Disco Solido 1Tb Corsair Force M2 Nvme,99699.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-1tb-corsair-force-m2-nvme.html,2023-09-04 10:49:27
outlet,Disco Solido Ssd 500Gb Kingston Fury Renegade...,69999.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-de-estado-solido-ssd-500gb-kingston-fury-m2-nvme-2280.html,2023-09-04 10:49:27
outlet,Disco Solido Ssd 500Gb Kingston Fury Renegade...,69999.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-de-estado-solido-ssd-500gb-kingston-fury-m2-nvme-2280.html,2023-09-04 10:49:27
outlet,Disco Solido Ssd Gigabyte 256Gb M2 Nvme Aorus...,42999.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-ssd-gigabyte-256gb-m2-nvme-aorus-gen4.html,2023-09-04 10:49:27
outlet,Disco Solido Ssd Gigabyte 256Gb M2 Nvme Aorus...,42999.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-ssd-gigabyte-256gb-m2-nvme-aorus-gen4.html,2023-09-04 10:49:27
outlet,Carry Disk Esterno Adata Ec700G M2 Pcie Sata...,39999.0,venex,https://www.venex.com.ar//almacenamiento-portatil/discos-externos/carry-disk-esterno-adata-ec700g-m2-pcie-sata-p-ssd.html,2023-09-04 10:49:27
outlet,Carry Disk Esterno Adata Ec700G M2 Pcie Sata...,39999.0,venex,https://www.venex.com.ar//almacenamiento-portatil/discos-externos/carry-disk-esterno-adata-ec700g-m2-pcie-sata-p-ssd.html,2023-09-04 10:49:27
outlet,Disco Solido Ssd Kingston 250Gb M.2 Nvme 2280...,29129.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-kingston-250gb-m-2-nvme-2280-nv2-2100mb-s.html,2023-09-04 10:49:27
outlet,Disco Solido Ssd Kingston 250Gb M.2 Nvme 2280...,29129.0,venex,https://www.venex.com.ar//componentes-de-pc/discos-solidos-ssd/disco-solido-kingston-250gb-m-2-nvme-2280-nv2-2100mb-s.html,2023-09-04 10:49:27
outlet,Gabinete Gigabyte C300 Rgb Aorus Black,159990.0,venex,https://www.venex.com.ar//componentes-de-pc/gabinetes/gabinete-gigabyte-c300-rgb-aorus-black.html,2023-09-04 10:49:27
outlet,Gabinete Gigabyte C300 Rgb Aorus Black,159990.0,venex,https://www.venex.com.ar//componentes-de-pc/gabinetes/gabinete-gigabyte-c300-rgb-aorus-black.html,2023-09-04 10:49:27
outlet,Gabinete Gigabyte C300 Rgb Aorus Black,159990.0,venex,https://www.venex.com.ar//componentes-de-pc/gabinetes/gabinete-gigabyte-c300-rgb-aorus-black.html,2023-09-04 10:49:27
outlet,Gabinete Gigabyte C300 Rgb Aorus Black,159990.0,venex,https://www.venex.com.ar//componentes-de-pc/gabinetes/gabinete-gigabyte-c300-rgb-aorus-black.html,2023-09-04 10:49:27
outlet,Teclado Hyperx Alloy Origins Rgb 60 Hx Red,74990.0,venex,https://www.venex.com.ar//perifericos/teclados/teclado-hyperx-alloy-origins-rgb-60.html,2023-09-04 10:49:27
outlet,Teclado Hyperx Alloy Origins Rgb 60 Hx Red,74990.0,venex,https://www.venex.com.ar//perifericos/teclados/teclado-hyperx-alloy-origins-rgb-60.html,2023-09-04 10:49:27
outlet,Teclado Hyperx Alloy Mkw100 Red Ingles,49990.0,venex,https://www.venex.com.ar//perifericos/teclados/teclado-hp-hyperx-alloy-mkw100-red-eng.html,2023-09-04 10:49:27
outlet,Teclado Hyperx Alloy Mkw100 Red Ingles,49990.0,venex,https://www.venex.com.ar//perifericos/teclados/teclado-hp-hyperx-alloy-mkw100-red-eng.html,2023-09-04 10:49:27
outlet,Mouse Gamer Hyperx Pulsefire Surge Rgb,33990.0,venex,https://www.venex.com.ar//perifericos/mouse/mouse-gamer-kingston-hyperx-pulsefire-surge-rgb.html,2023-09-04 10:49:27
outlet,Mouse Gamer Hyperx Pulsefire Surge Rgb,33990.0,venex,https://www.venex.com.ar//perifericos/mouse/mouse-gamer-kingston-hyperx-pulsefire-surge-rgb.html,2023-09-04 10:49:27
outlet,Lampara Philips Hue Kit X3 Wca 9W,97859.0,venex,https://www.venex.com.ar//hogar/iluminacion/lampara-philips-hue-kit-x3-wca-9w.html,2023-09-04 10:49:27
outlet,Lampara Philips Hue Kit X3 Wca 9W,97859.0,venex,https://www.venex.com.ar//hogar/iluminacion/lampara-philips-hue-kit-x3-wca-9w.html,2023-09-04 10:49:27
outlet,Lampara Philips Hue Kit X3 Wca 9W,97859.0,venex,https://www.venex.com.ar//hogar/iluminacion/lampara-philips-hue-kit-x3-wca-9w.html,2023-09-04 10:49:27
outlet,Lampara Philips Hue Kit X3 Wca 9W,97859.0,venex,https://www.venex.com.ar//hogar/iluminacion/lampara-philips-hue-kit-x3-wca-9w.html,2023-09-04 10:49:27
outlet,Tablet Lenovo 10 Tb M10 X306F 64Gb 4Gb...,205569.0,venex,https://www.venex.com.ar//tablets/tablet-lenovo-10-tb-m10-x306f-64gb-4gb-c-funda.html,2023-09-04 10:49:27
outlet,Tablet Lenovo 10 Tb M10 X306F 64Gb 4Gb...,205569.0,venex,https://www.venex.com.ar//tablets/tablet-lenovo-10-tb-m10-x306f-64gb-4gb-c-funda.html,2023-09-04 10:49:27
outlet,Auricular Inalambrico Soundpeats Life Lite Bt,21469.0,venex,https://www.venex.com.ar//auriculares/oficina-y-urbano/auricular-inalambrico-soundpeats-life-lite-bt.html,2023-09-04 10:49:27
outlet,Auricular Inalambrico Soundpeats Life Lite Bt,21469.0,venex,https://www.venex.com.ar//auriculares/oficina-y-urbano/auricular-inalambrico-soundpeats-life-lite-bt.html,2023-09-04 10:49:27
outlet,Tira De Luz Led  Adata Xpg Prime Argb,46199.0,venex,https://www.venex.com.ar//accesorios/cables/tira-de-luz-led-adata-xpg-prime-argb.html,2023-09-04 10:49:27
outlet,Tira De Luz Led  Adata Xpg Prime Argb,46199.0,venex,https://www.venex.com.ar//accesorios/cables/tira-de-luz-led-adata-xpg-prime-argb.html,2023-09-04 10:49:27
outlet,Impresora 3D Creality Ender 3 V2 Neo Diy Kit...,299999.0,venex,https://www.venex.com.ar//impresion-3d/impresoras-3d/impresora-3d-creality-ender-3-v2-neo-diy-kit-fdm.html,2023-09-04 10:49:27
outlet,Impresora 3D Creality Ender 3 V2 Neo Diy Kit...,299999.0,venex,https://www.venex.com.ar//impresion-3d/impresoras-3d/impresora-3d-creality-ender-3-v2-neo-diy-kit-fdm.html,2023-09-04 10:49:27
placas-de-video,Soporte Para Gpu Cooler Master Argb,34339.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/soporte-para-gpu-cooler-master-argb-c-riser.html,2023-09-04 10:49:28
placas-de-video,Placa De Video Palit Nvidia Geforce Gt 730 2Gb Ddr3,84369.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-palit-nvidia-geforce-gt730-2gb-ddr3.html,2023-09-04 10:49:28
placas-de-video,Placa De Video Asus Nvidia Gt 1030 Ddr5 2Gb,96179.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-asus-gt-1030-2gb-ddr5.html,2023-09-04 10:49:28
placas-de-video,Placa De Video Powercolor Rx550 Low Profile 4Gb Gddr5,148799.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-powercolor-rx550-4gb-gddr5.html,2023-09-04 10:49:28
placas-de-video,Placa De Video Palit Nvidia Geforce Gtx 1050 Ti Stormx 4Gb...,230109.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-palit-nvidia-geforce-gtx-1050ti-stormx-4gb-gddr5.html,2023-09-04 10:49:28
placas-de-video,Placa De Video Asus Nvidia Geforce Gtx 1650 Oc Phoenix 4Gb Ddr5,237779.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-asus-nvidia-geforce-gtx-1650-4g-phoenix.html,2023-09-04 10:49:28
placas-de-video,Placa De Video Nvidia Geforce Gtx 1650 Oc 4G Phoenix Gddr6,248519.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-nvidia-geforce-gtx-1650-oc-4g-phoenix.html,2023-09-04 10:49:28
placas-de-video,Placa De Video Asus Nvidia Geforce Gtx 1660 Super Tuf Gaming Oc...,360509.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-asus-nvidia-geforce-gtx-1660-super-tuf-gaming-oc-6gb-dual.html,2023-09-04 10:49:28
placas-de-video,Placa De Video Powercolor Amd Radeon Rx 6700 10Gb Gddr6 2235...,362819.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-powercolor-amd-radeon-rx-6700-10gb-gddr6-2235-oem.html,2023-09-04 10:49:28
placas-de-video,Placa De Video Palit Nvidia Geforce Gtx 1660 Ti 6G Dual,396549.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-palit-nvidia-geforce-gtx-1660-ti-6g-dual.html,2023-09-04 10:49:28
placas-de-video,Placa De Video Pny Nvidia Geforce Rtx 3050 Dual Verto 4X...,399999.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-pny-nvidia-geforce-rtx-3050-dual-verto-4x-monitor-8gb-gddr6.html,2023-09-04 10:49:28
placas-de-video,Placa De Video Pny Nvidia Geforce Rtx 3050 Dual Verto 8Gb Gddr6,399999.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-pny-nvidia-geforce-rtx-350-dual-verto-8gb-gddr6.html,2023-09-04 10:49:28
placas-de-video,Placa De Video Powercolor Amd Radeon Rx 6700 Xt Red Devil 12Gb,452559.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-powercolor-amd-radeon-6700-xt-red-devil-12gb.html,2023-09-04 10:49:28
placas-de-video,Placa De Video Palit Nvidia Geforce Rtx 3060 Ti Dual 8Gb Gddr6...,455639.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-palit-nvidia-geforce-rtx-3060ti-dual-8gb-gddr6-256bit.html,2023-09-04 10:49:28
placas-de-video,Placa De Video Asus Rog Strix Nvidia Geforce Rtx 4070Ti 12Gb...,1046259.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-asus-rog-strix-nvidia-geforce-rtx-4070ti-12gb-gaming-gddr6x.html,2023-09-04 10:49:28
placas-de-video,Placa De Video Asus Tuf Nvidia Geforce Rtx 4070Ti O12Gb Gaming,1096889.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-asus-tuf-nvidia-geforce-rtx-4070ti-o12gb-gaming.html,2023-09-04 10:49:28
placas-de-video,Placa De Video Palit Nvidia Geforce Rtx 4080 Gamerock 16Gb...,1198139.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-palit-nvidia-geforce-rtx-4080-gamerock-16gb-gddr6x.html,2023-09-04 10:49:28
placas-de-video,Placa De Video Palit Nvidia Geforce Rtx 4080 Gamerock Oc 16Gb...,1231899.0,venex,https://www.venex.com.ar//componentes-de-pc/placas-de-video/placa-de-video-palit-nvidia-geforce-rtx-4080-gamerock-oc-16gb-gddr6x.html,2023-09-04 10:49:28
